ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags,Software,Tipo,SEO Keyword,Meta Description
154,simple,CTM-0155,Evaluación de Tecnologías Cloud,1,Evaluación de tecnologías en la nube.,"Evaluación de tecnologías en la nube. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Evaluación de Tecnologías Cloud""? Solicitá una demo sin cargo.",1,1125.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Evaluación de Tecnologías Cloud: Evaluación de tecnologías en la nube. Pedí tu presupuesto con Clientum.
155,simple,CTM-0156,Cloud Storage Solution,1,Almacenamiento en la nube.,"Almacenamiento en la nube. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Cloud Storage Solution""? Solicitá una demo sin cargo.",1,712.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Cloud Storage Solution: Almacenamiento en la nube. Pedí tu presupuesto con Clientum.
156,simple,CTM-0157,Gestión Básica de Servicios en la Nube,1,Gestión básica de servicios en la nube.,"Gestión básica de servicios en la nube. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión Básica de Servicios en la Nube""? Solicitá una demo sin cargo.",1,562.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Gestión Básica de Servicios en la Nube: Gestión básica de servicios en la nube. Pedí tu presupuesto con Clientum.
157,simple,CTM-0158,"1 vCore, RAM: 1gb, Disco: 25 GB SSD, Ancho de Banda: 1000 GB",1,Servidor virtual 1 vcore 1 gb ram 25 gb ssd 1000 gb ancho banda.,"Servidor virtual 1 vcore 1 gb ram 25 gb ssd 1000 gb ancho banda. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""1 vCore, RAM: 1gb, Disco: 25 GB SSD, Ancho de Banda: 1000 GB""? Solicitá una demo sin cargo.",1,3.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,"1 vCore, RAM: 1gb, Disco: 25 GB SSD, Ancho de Banda: 1000 GB: Servidor virtual 1 vcore 1 gb ram 25 gb ssd 1000 gb ancho banda. Pedí tu presupuesto con Clientum."
158,simple,CTM-0159,Implementación de ERP en la Nube: Optimiza tu gestión empresarial con SaaS,1,Servicios de implementación de sistemas ERP en la nube: optimizando operaciones y obteniendo ventajas competitivas.,"Servicios de implementación de sistemas ERP en la nube: optimizando operaciones y obteniendo ventajas competitivas. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de ERP en la Nube: Optimiza tu gestión empresarial con SaaS""? Solicitá una demo sin cargo.",1,45.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Implementación de ERP en la Nube: Optimiza tu gestión empresarial con SaaS: Servicios de implementación de sistemas ERP en la nube: optimizando ope... Pedí tu presupuesto con Clientum.
159,simple,CTM-0160,Desarrollo de videojuegos,1,"Servicios de diseño, desarrollo y publicación de videojuegos y aplicaciones de entretenimiento innovadoras.","Servicios de diseño, desarrollo y publicación de videojuegos y aplicaciones de entretenimiento innovadoras. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de videojuegos""? Solicitá una demo sin cargo.",1,48.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,"Desarrollo de videojuegos: Servicios de diseño, desarrollo y publicación de videojuegos y aplicaciones de entretenimiento innovadoras. Pedí tu presupuesto con Clientum."
160,simple,CTM-0161,Desarrollo de soluciones blockchain,1,"Servicios de creación de soluciones blockchain para áreas como finanzas, cadena de suministro y certificación.","Servicios de creación de soluciones blockchain para áreas como finanzas, cadena de suministro y certificación. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de soluciones blockchain""? Solicitá una demo sin cargo.",1,4575.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,"Desarrollo de soluciones blockchain: Servicios de creación de soluciones blockchain para áreas como finanzas, cadena de suministro y certificación. Pedí tu presupuesto con Clientum."
161,simple,CTM-0162,Desarrollo de soluciones de realidad virtual,1,"Servicios de implementación de realidad aumentada para ecommerce: visualización 3D, prueba virtual, información adicional, experiencias interactivas. mejora la experiencia de compra, aumenta las conversiones y diferencia.","Servicios de implementación de realidad aumentada para ecommerce: visualización 3D, prueba virtual, información adicional, experiencias interactivas. mejora la experiencia de compra, aumenta las conversiones y diferencia. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de soluciones de realidad virtual""? Solicitá una demo sin cargo.",1,465.00,Desarrollo Web,"Capacitación,Clientum,Desarrollo Web,Multiplataforma",Multiplataforma,Capacitación,desarrollo web capacitación,"Desarrollo de soluciones de realidad virtual: Servicios de implementación de realidad aumentada para ecommerce: visualización 3D, prueba virtual, i... Pedí tu presupuesto con Clientum."
162,simple,CTM-0163,Servicios de integración de sistemas,1,Servicios de consultoría y desarrollo de arquitecturas de integración de aplicaciones y datos.,"Servicios de consultoría y desarrollo de arquitecturas de integración de aplicaciones y datos. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Servicios de integración de sistemas""? Solicitá una demo sin cargo.",1,4725.00,Desarrollo Web,"Clientum,Consultoría,Desarrollo Web,Multiplataforma",Multiplataforma,Consultoría,desarrollo web consultoría,Servicios de integración de sistemas: Servicios de consultoría y desarrollo de arquitecturas de integración de aplicaciones y datos. Pedí tu presupuesto con Clientum.
163,simple,CTM-0164,Migración y modernización de aplicaciones,1,Servicios de consultoría y ejecución de proyectos de modernización y migración de infraestructura tecnológica.,"Servicios de consultoría y ejecución de proyectos de modernización y migración de infraestructura tecnológica. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Migración y modernización de aplicaciones""? Solicitá una demo sin cargo.",1,45.00,Desarrollo Web,"Clientum,Consultoría,Desarrollo Web,Multiplataforma",Multiplataforma,Consultoría,desarrollo web consultoría,Migración y modernización de aplicaciones: Servicios de consultoría y ejecución de proyectos de modernización y migración de infraestructura tecnol... Pedí tu presupuesto con Clientum.
164,simple,CTM-0165,Servicios de desarrollo de aplicaciones con arquitecturas de microservicios,1,Desarrollo de aplicaciones web con microservicios y apis.,"Desarrollo de aplicaciones web con microservicios y apis. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Servicios de desarrollo de aplicaciones con arquitecturas de microservicios""? Solicitá una demo sin cargo.",1,4425.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Servicios de desarrollo de aplicaciones con arquitecturas de microservicios: Desarrollo de aplicaciones web con microservicios y apis. Pedí tu presupuesto con Clientum.
165,simple,CTM-0166,Custom Web Development,1,Desarrollo de software personalizado.,"Desarrollo de software personalizado. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Custom Web Development""? Solicitá una demo sin cargo.",1,4425.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Custom Web Development: Desarrollo de software personalizado. Pedí tu presupuesto con Clientum.
166,simple,CTM-0167,Servicio de Desarrollo de Integraciones B2B para Ecommerce: Automatiza tus Ventas y Distribución,1,"Servicio de desarrollo de integraciones B2B para e-commerce: conecta tus sistemas, automatiza procesos y mejora la eficiencia de tu negocio.","Servicio de desarrollo de integraciones B2B para e-commerce: conecta tus sistemas, automatiza procesos y mejora la eficiencia de tu negocio. Pensado para PyMEs que buscan vender online de forma segura y escalable. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Servicio de Desarrollo de Integraciones B2B para Ecommerce: Automatiza tus Ventas y Distribución""? Solicitá una demo sin cargo.",1,435.00,E-Commerce,"Clientum,E-Commerce,Integración,Multiplataforma",Multiplataforma,Integración,e-commerce integración,Servicio de Desarrollo de Integraciones B2B para Ecommerce: Automatiza tus Ventas y Distribución: Servicio de desarrollo de integraciones B2B para... Pedí tu presupuesto con Clientum.
167,simple,CTM-0168,Desarrollo de software,1,"Servicios de diseño, desarrollo, implementación y mantenimiento de aplicaciones a la medida.","Servicios de diseño, desarrollo, implementación y mantenimiento de aplicaciones a la medida. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de software""? Solicitá una demo sin cargo.",1,4275.00,Desarrollo Web,"Clientum,Desarrollo Web,Multiplataforma,Soporte",Multiplataforma,Soporte,desarrollo web soporte,"Desarrollo de software: Servicios de diseño, desarrollo, implementación y mantenimiento de aplicaciones a la medida. Pedí tu presupuesto con Clientum."
