ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-8396,Servicios de Analítica Avanzada para Ecommerce: Impulsa tu Crecimiento con Datos,1,Servicios de Analítica Avanzada para Ecommerce: Impulsa tu Crecimiento con Datos,Servicios de Analítica Avanzada para Ecommerce: Impulsa tu Crecimiento con Datos,1,0.00,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-8402,Servicios de Analítica y Optimización para Ecommerce: Impulsa tu Tienda Virtual,1,Servicios de Analítica y Optimización para Ecommerce: Impulsa tu Tienda Virtual,Servicios de Analítica y Optimización para Ecommerce: Impulsa tu Tienda Virtual,1,0.00,Servicios > Business Intelligence,"servicio,clientum"
,simple,SRV-5862,Auditoría de Seguridad Informática,1,Auditoría De Seguridad Informática.,Auditoría De Seguridad Informática.,1,4500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-5879,Consultoría en Ciberseguridad Avanzada y Respuesta a Incidentes,1,Ciberseguridad Avanzada.,Ciberseguridad Avanzada.,1,7500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-5929,Ciberseguridad avanzada,1,Ciberseguridad Avanzada.,Ciberseguridad Avanzada.,1,7000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-5956,Ciberseguridad,1,Ciberseguridad,Ciberseguridad,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-5976,Consultoría en ciberseguridad y cumplimiento normativo,1,Consultoría En Ciberseguridad Y Cumplimiento Normativo,Consultoría En Ciberseguridad Y Cumplimiento Normativo,1,11000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-5997,Consultoría en ciberseguridad y privacidad de datos para cumplir con regulaciones y estándares,1,Consultoría,Consultoría,1,12000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6004,Servicios de análisis de riesgos y ciberseguridad para identificar y mitigar amenazas emergentes,1,Seguridad,Seguridad,1,18000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6013,Consultoría en Ciberseguridad y Respuesta a Incidentes a Nivel Empresarial,1,Ciberseguridad,Ciberseguridad,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6023,Consultoría en Ciberseguridad,1,Ciberseguridad,Ciberseguridad,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6036,Consultoría en Ciberseguridad y Privacidad de Datos,1,Ciberseguridad Y Cumplimiento Normativo,Ciberseguridad Y Cumplimiento Normativo,1,10000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6040,Servicios de Análisis de Riesgos y Ciberseguridad,1,Análisis De Riesgos Y Ciberseguridad,Análisis De Riesgos Y Ciberseguridad,1,9000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6090,Ciberseguridad y privacidad de datos,1,Ciberseguridad Y Privacidad De Datos.,Ciberseguridad Y Privacidad De Datos.,1,5000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6107,Gestión de Identidades y Accesos,1,Gestión De Identidades Y Accesos,Gestión De Identidades Y Accesos,1,3500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6113,Seguridad Cibernética Avanzada,1,Seguridad Cibernética Avanzada,Seguridad Cibernética Avanzada,1,7000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6146,Soluciones de Seguridad Cibernética,1,Seguridad Cibernética Empresarial.,Seguridad Cibernética Empresarial.,1,1500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6194,Detección de Fraude con IA,1,Detección De Fraude,Detección De Fraude,1,220.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6222,Consultoría en Seguridad Informática,1,Seguridad Informática Empresarial,Seguridad Informática Empresarial,1,8000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6237,Plataforma de Monitoreo y Alertas,1,Monitoreo Y Alertas Proactivas,Monitoreo Y Alertas Proactivas,1,350.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6316,Seguridad informática,1,Servicios De Seguridad Y Protección De Sistemas.,Servicios De Seguridad Y Protección De Sistemas.,1,300.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6327,Servicios de ciberseguridad,1,Servicios Gestionados De Ciberseguridad Y Protección De La Información.,Servicios Gestionados De Ciberseguridad Y Protección De La Información.,1,4000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6364,Desarrollo de soluciones de ciberseguridad,1,Servicios De Creación De Aplicaciones Y Sistemas De Ciberseguridad Para La Defensa Frente A Amenazas.,Servicios De Creación De Aplicaciones Y Sistemas De Ciberseguridad Para La Defensa Frente A Amenazas.,1,18000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6387,Servicios de consultoría en ciberseguridad,1,Servicios De Consultoría Especializada En Ciberseguridad Para La Protección De Activos Digitales.,Servicios De Consultoría Especializada En Ciberseguridad Para La Protección De Activos Digitales.,1,16000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6399,Servicios de ciberseguridad y protección de datos,1,Servicios De Consultoría Y Despliegue De Soluciones De Ciberseguridad Para Empresas.,Servicios De Consultoría Y Despliegue De Soluciones De Ciberseguridad Para Empresas.,1,20000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6415,Servicios de implementación de soluciones de ciberseguridad y protección de datos,1,Servicios De Consultoría Y Desarrollo De Arquitecturas De Seguridad Para La Protección De Datos Y Activos Digitales.,Servicios De Consultoría Y Desarrollo De Arquitecturas De Seguridad Para La Protección De Datos Y Activos Digitales.,1,28000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6425,Servicios de seguridad cibernética y monitoreo de amenazas,1,"Servicios De Consultoría Y Despliegue De Tecnologías De Seguridad De La Información, Detección De Amenazas Y Protección De Activos Digitales.","Servicios De Consultoría Y Despliegue De Tecnologías De Seguridad De La Información, Detección De Amenazas Y Protección De Activos Digitales.",1,25000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6439,Servicios de implementación de soluciones de ciberseguridad avanzada,1,"Servicios De Consultoría Y Despliegue De Soluciones Avanzadas De Detección, Prevención Y Respuesta A Incidentes De Seguridad.","Servicios De Consultoría Y Despliegue De Soluciones Avanzadas De Detección, Prevención Y Respuesta A Incidentes De Seguridad.",1,32000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6447,Servicios de implementación de soluciones de ciberseguridad para infraestructuras industriales,1,"Servicios De Consultoría Y Despliegue De Soluciones De Detección, Prevención Y Respuesta A Amenazas Cibernéticas En Infraestructuras Críticas Y Operacionales.","Servicios De Consultoría Y Despliegue De Soluciones De Detección, Prevención Y Respuesta A Amenazas Cibernéticas En Infraestructuras Críticas Y Operacionales.",1,32000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6684,Servicios de Seguridad Ecommerce,1,Soluciones De Seguridad Para Ecommerce.,Soluciones De Seguridad Para Ecommerce.,1,800.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6691,Servicios de Seguridad y Cumplimiento Ecommerce,1,Servicios De Seguridad Y Cumplimiento Para Ecommerce.,Servicios De Seguridad Y Cumplimiento Para Ecommerce.,1,1500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6748,Auditoría de Seguridad,1,Auditoría De Seguridad,Auditoría De Seguridad,1,1000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6752,Verificación de Seguridad en Big Data,1,Auditoría De Seguridad En Big Data,Auditoría De Seguridad En Big Data,1,3000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6753,Auditoría de Ciberseguridad,1,Auditoría De Ciberseguridad,Auditoría De Ciberseguridad,1,4000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6756,Consultoría en Seguridad de Información,1,Consultoría En Seguridad De Información,Consultoría En Seguridad De Información,1,5500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6765,Auditoría de Seguridad en Big Data,1,Seguridad En Big Data,Seguridad En Big Data,1,5000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6822,SSL Básico,1,Certificado Ssl Básico.,Certificado Ssl Básico.,1,50.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6823,Análisis de riesgos avanzado (mensual),1,,,1,1.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6824,Respuesta a incidentes básica,1,,,1,1.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6826,Implementación De Medidas De Protección,1,Implementación De Medidas De Protección.,Implementación De Medidas De Protección.,1,3000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6827,Monitoreo Y Respuesta A Incidentes,1,Monitoreo Y Respuesta A Incidentes.,Monitoreo Y Respuesta A Incidentes.,1,2200.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6828,Instalación de Sistemas de Videovigilancia,1,Sistemas De Videovigilancia.,Sistemas De Videovigilancia.,1,2500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6829,Instalación de Sistemas de Alarmas,1,Sistemas De Alarmas.,Sistemas De Alarmas.,1,2000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6830,Análisis de Riesgos de Ciberseguridad,1,Análisis De Riesgos De Seguridad.,Análisis De Riesgos De Seguridad.,1,2000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6831,Análisis de Riesgos en Ciberseguridad,1,Análisis De Vulnerabilidades.,Análisis De Vulnerabilidades.,1,2000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6832,Monitoreo y Respuesta a Incidentes de Seguridad,1,Monitoreo Y Respuesta.,Monitoreo Y Respuesta.,1,1800.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-6868,SSL Seguro,1,Certificado Ssl Para Sitios Web.,Certificado Ssl Para Sitios Web.,1,75.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7012,Soporte Técnico en Sistemas de Video Vigilancia,1,Soporte Video Vigilancia,Soporte Video Vigilancia,1,6000.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7514,Auditoría de Seguridad: Protege tu negocio con nuestra solución integral,1,Auditoría de Seguridad: Protegiendo tu negocio de amenazas ocultas,Auditoría de Seguridad: Protegiendo tu negocio de amenazas ocultas,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7516,Configuración de Backup y Recuperación: Protege tus datos con facilidad,1,Configuración de Backup y Recuperación: Protegiendo tus datos críticos,Configuración de Backup y Recuperación: Protegiendo tus datos críticos,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7546,Respaldo y Recuperación de Datos: Protege tus archivos con nuestra solución integral,1,"Respaldo y Recuperación de Datos: tu salvavidas digital. Protege tus datos de pérdidas y disfruta de tranquilidad con respaldos automáticos, almacenamiento en la nube y recuperación rápida.","Respaldo y Recuperación de Datos: tu salvavidas digital. Protege tus datos de pérdidas y disfruta de tranquilidad con respaldos automáticos, almacenamiento en la nube y recuperación rápida.",1,500.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7547,Seguridad Adicional: Tu escudo digital para un hogar protegido,1,Seguridad Adicional: Protege tu hogar con tranquilidad,Seguridad Adicional: Protege tu hogar con tranquilidad,1,600.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7585,Implementación de soluciones de seguridad IT,1,Soluciones De Seguridad It,Soluciones De Seguridad It,1,900.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7644,Auditoría de Seguridad Informática,1,Auditoría De Seguridad Informática.,Auditoría De Seguridad Informática.,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7661,Consultoría en Ciberseguridad Avanzada y Respuesta a Incidentes,1,Ciberseguridad Avanzada.,Ciberseguridad Avanzada.,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7711,Ciberseguridad avanzada,1,Ciberseguridad Avanzada.,Ciberseguridad Avanzada.,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7739,Consultoría en ciberseguridad y cumplimiento normativo,1,Consultoría En Ciberseguridad Y Cumplimiento Normativo,Consultoría En Ciberseguridad Y Cumplimiento Normativo,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7760,Consultoría en ciberseguridad y privacidad de datos para cumplir con regulaciones y estándares,1,Consultoría,Consultoría,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7767,Servicios de análisis de riesgos y ciberseguridad para identificar y mitigar amenazas emergentes,1,Seguridad,Seguridad,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7776,Consultoría en Ciberseguridad y Respuesta a Incidentes a Nivel Empresarial,1,Ciberseguridad,Ciberseguridad,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7782,Consultoría en Ciberseguridad y Privacidad de Datos,1,Ciberseguridad Y Cumplimiento Normativo,Ciberseguridad Y Cumplimiento Normativo,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7786,Servicios de Análisis de Riesgos y Ciberseguridad,1,Análisis De Riesgos Y Ciberseguridad,Análisis De Riesgos Y Ciberseguridad,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7814,Ciberseguridad y privacidad de datos,1,Ciberseguridad Y Privacidad De Datos.,Ciberseguridad Y Privacidad De Datos.,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7831,Gestión de Identidades y Accesos,1,Gestión De Identidades Y Accesos,Gestión De Identidades Y Accesos,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7837,Seguridad Cibernética Avanzada,1,Seguridad Cibernética Avanzada,Seguridad Cibernética Avanzada,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7870,Soluciones de Seguridad Cibernética,1,Seguridad Cibernética Empresarial.,Seguridad Cibernética Empresarial.,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7918,Detección de Fraude con IA,1,Detección De Fraude,Detección De Fraude,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
,simple,SRV-7946,Consultoría en Seguridad Informática,1,Seguridad Informática Empresarial,Seguridad Informática Empresarial,1,0.00,Servicios > Ciberseguridad,"servicio,clientum"
